split_type,dataset,fingerprint,model,training,r2,rmse,mae,mse,n_samples,r2_std,rmse_std,r2_mean_folds,rmse_mean_folds
cs,hu,maccs,LightGBM,cv,0.6963866985757696,1.1136252156959605,0.8189317515981971,1.2401611210338748,258,0.010142840934684982,0.01808846183778887,0.6757647633653185,1.1506814481188785
cs,hu,maccs,LightGBM,simple,0.6889051580208909,1.127262511294368,0.827895711291466,1.270720769369685,258,,,,
cs,hu,maccs,RandomForest,cv,0.6550158363222387,1.1870752183821527,0.8633432005224764,1.4091475740970354,258,0.01710109576096291,0.028724734497798304,0.6333844021942955,1.223388655898013
cs,hu,maccs,RandomForest,simple,0.6614065149210477,1.176028800828448,0.8501544238235593,1.3830437403779976,258,,,,
cs,hu,maccs,Ridge,cv,0.47336092841636057,1.4666794167046036,1.0756518605501122,2.151148511384956,258,0.019190455729748625,0.025574174955781535,0.4285517394501074,1.5275880881515536
cs,hu,maccs,Ridge,simple,0.4689255844316915,1.4728426399900592,1.0789652074614184,2.169265442172887,258,,,,
cs,hu,maccs,SVR,cv,0.5972233584384672,1.2826577722547567,0.9556371189711645,1.6452109607255356,258,0.0035466606799514095,0.005602848292234053,0.5916336162421405,1.2915153266852244
cs,hu,maccs,SVR,simple,0.6077295505801377,1.2658185490261236,0.9378255139207112,1.602296599058601,258,,,,
cs,hu,maccs,XGBoost,cv,0.6776664327279645,1.1474438067204158,0.8538283155644818,1.3166272895810391,258,0.014590115344205382,0.02442120950266824,0.6349087486627802,1.2209349127136877
cs,hu,maccs,XGBoost,simple,0.6502341665988117,1.1952736642103614,0.8912946684000104,1.4286791323548635,258,,,,
cs,hu,morgan,DNN,cv,0.6329184708838991,1.224503201668758,0.9050574618980448,1.4994080908970393,258,0.024972056177034904,0.041008669377229176,0.6115625590977547,1.2589512702472851
cs,hu,morgan,DNN,simple,0.6179860653052207,1.2491605533510914,0.9220713452844657,1.560402088048405,258,,,,
cs,hu,morgan,LightGBM,cv,0.5349684543249846,1.3782241836011222,1.047485065509981,1.89950190026298,258,0.020879814117615008,0.02990347952588392,0.5070621416978502,1.4186598781891182
cs,hu,morgan,LightGBM,simple,0.5312072896143629,1.3837864824552617,1.0560200818633434,1.9148650290259062,258,,,,
cs,hu,morgan,RandomForest,cv,0.5343415167553222,1.3791529049975926,1.0302934576868135,1.9020627353632988,258,0.009168753222811512,0.013303585716588955,0.5147542058919876,1.407797398090897
cs,hu,morgan,RandomForest,simple,0.5309719445278578,1.3841337857294729,1.0274693979523923,1.9158263367978021,258,,,,
cs,hu,morgan,Ridge,cv,0.0915259383529835,1.9263487921687292,1.4481540517737201,3.710819669089922,258,0.12630950374772923,0.11493934474422013,-0.20142274001103466,2.212285749390598
cs,hu,morgan,Ridge,simple,-0.48095285326885184,2.4595138660408598,1.7881770702976558,6.049208457247255,258,,,,
cs,hu,morgan,SVR,cv,0.2759617599487296,1.7197266085429728,1.3312154168007917,2.957459608130715,258,0.005570892455561654,0.0065991451660951436,0.2741483213415723,1.721866244377129
cs,hu,morgan,SVR,simple,0.3058403916639786,1.6838691045818555,1.2993286049454835,2.8354151613653,258,,,,
cs,hu,morgan,XGBoost,cv,0.6178824265652906,1.249329987806973,0.9243144220679768,1.5608254184337713,258,0.023078248402345628,0.03540602398415037,0.5709345310584087,1.3233815184329316
cs,hu,morgan,XGBoost,simple,0.6280714465219864,1.2325609930126697,0.9198101307824255,1.5192066014963785,258,,,,
cs,lo,avalon,DNN,cv,0.42757628035290673,1.3771069624880408,1.0085527799565228,1.8964235861330383,165,0.04532251095082686,0.05268478163233987,0.39140198284012556,1.4189758010638234
cs,lo,avalon,DNN,simple,0.42536770676763314,1.379761040154487,1.0124825696600654,1.9037405279281923,165,,,,
cs,lo,avalon,LightGBM,cv,0.41787033926067296,1.3887329096469319,1.0162409152662821,1.9285790943364336,165,0.023043975537534934,0.026528608168554322,0.3814918525212906,1.431221934048832
cs,lo,avalon,LightGBM,simple,0.41263689232437606,1.3949614173707456,1.0177351314287026,1.9459173559529994,165,,,,
cs,lo,avalon,RandomForest,cv,0.42611154557942,1.3788677278811368,1.0079340651578887,1.9012762109920887,165,0.012257139075017399,0.014480809810904821,0.40408427874790276,1.4050061312599191
cs,lo,avalon,RandomForest,simple,0.39573052262174724,1.4148949361710117,1.0280479210634346,2.0019276804023716,165,,,,
cs,lo,avalon,Ridge,cv,-0.5226954966706416,2.2460291838991235,1.722513861951438,5.044647094926562,165,0.2023616683274972,0.11577154139529064,-1.4923559220855336,2.8711847027717723
cs,lo,avalon,Ridge,simple,-1.725404487109397,3.0048607203843556,2.2417553440039524,9.029187948908788,165,,,,
cs,lo,avalon,SVR,cv,0.3338471043799426,1.4855792452813226,1.0542926271222137,2.206945694010624,165,0.006714268069441491,0.007463003390104276,0.32959313870615803,1.490296368344186
cs,lo,avalon,SVR,simple,0.342840022272174,1.4755176757644874,1.0445345905818677,2.1771524114934353,165,,,,
cs,lo,avalon,XGBoost,cv,0.4192038294702307,1.3871414055546174,1.011971032578159,1.9241612790040397,165,0.033988978752968954,0.03822253170450167,0.3560309890380196,1.4601336068710513
cs,lo,avalon,XGBoost,simple,0.2734259572753728,1.551489363391518,1.133367034301297,2.407119244717018,165,,,,
cs,lo,maccs,DNN,cv,0.45196473733798725,1.3474514159059163,0.9927857020639421,1.8156253182268587,165,0.02463397777101344,0.0295202494670106,0.41703501833092166,1.3894153604348198
cs,lo,maccs,DNN,simple,0.43610961802588744,1.3668038922530699,1.0237690341058414,1.8681528798781417,165,,,,
cs,lo,maccs,LightGBM,cv,0.4826694191136528,1.3091606380848293,0.9795709272210956,1.7139015763106775,165,0.021665212537456322,0.026846320808253634,0.45390250149005984,1.3447991803538
cs,lo,maccs,LightGBM,simple,0.449263742038549,1.350767796191368,1.0310837092156175,1.824573639227685,165,,,,
cs,lo,maccs,RandomForest,cv,0.4431089237251292,1.3582946580716302,1.0034924189733374,1.8449643781459268,165,0.017253637741202324,0.02082532264796033,0.4220159746676604,1.3836224295207225
cs,lo,maccs,RandomForest,simple,0.44108508069002283,1.3607605641167861,1.0200817226266368,1.8516693128554338,165,,,,
cs,lo,maccs,Ridge,cv,0.2764844427130333,1.5482204523270093,1.1739418523732579,2.3969865690036496,165,0.08002907175805375,0.07893268936859775,0.18553579277100157,1.6407518104108179
cs,lo,maccs,Ridge,simple,0.2629459179320779,1.5626385757822003,1.1817873621154842,2.4418393185226237,165,,,,
cs,lo,maccs,SVR,cv,0.40086304332867817,1.4088732322419677,0.9864688348163764,1.9849237845279297,165,0.00955173439605549,0.011227696509189757,0.3955421320548768,1.4150709352717594
cs,lo,maccs,SVR,simple,0.4140698740755868,1.393258744081041,0.9773149327137111,1.9411699279582795,165,,,,
cs,lo,maccs,XGBoost,cv,0.47061318529474117,1.324327579496355,0.9538220454798815,1.7538435378146742,165,0.03398896890082878,0.040589439354036964,0.4106831942366312,1.3966898008683295
cs,lo,maccs,XGBoost,simple,0.34460870714699743,1.4735307287427364,1.084443200855485,2.1712928085490995,165,,,,
cs,lo,morgan,DNN,cv,0.4369828804654471,1.3657451395210392,0.9891549593010182,1.8652597861253428,165,0.030803853180770335,0.036572539031078204,0.40288137183402395,1.406022606037436
cs,lo,morgan,DNN,simple,0.410809414998318,1.3971298209632166,0.9982593820467631,1.9519717366247096,165,,,,
cs,lo,morgan,LightGBM,cv,0.3654042497808401,1.449964745855911,1.076134127915795,2.102397764224997,165,0.025226719794827268,0.027998709260471176,0.33670838975676576,1.4821209157145947
cs,lo,morgan,LightGBM,simple,0.35269997490501037,1.4644065922461116,1.0850607490962534,2.144486667413869,165,,,,
cs,lo,morgan,RandomForest,cv,0.33904033340801665,1.4797772376901905,1.0667474816032338,2.189740673186011,165,0.02115680484702648,0.02326986940797034,0.31881715558497636,1.5020645799249288
cs,lo,morgan,RandomForest,simple,0.3409584510168866,1.4776285067032457,1.0765884648002597,2.183386003822064,165,,,,
cs,lo,morgan,Ridge,cv,0.4012191663386616,1.4084544575784335,1.0309006353820134,1.9837439590725594,165,0.0693510499434934,0.07708280087454357,0.32068246409532347,1.4982049314369004
cs,lo,morgan,Ridge,simple,0.28945481866802025,1.5342803135245566,1.1110470431435102,2.354016080469012,165,,,,
cs,lo,morgan,SVR,cv,0.2272557394007353,1.600024959218721,1.1548081286345468,2.5600798701228697,165,0.003920040280061412,0.0040531658821659645,0.2249223876170067,1.6024337023431474
cs,lo,morgan,SVR,simple,0.24057795293053164,1.586172674603347,1.139281494879657,2.5159437536583353,165,,,,
cs,lo,morgan,XGBoost,cv,0.41870218253233615,1.3877403291375863,0.9788344759234283,1.9258232211148962,165,0.03879519217651763,0.043215676822919685,0.3520806307867441,1.4644695088084714
cs,lo,morgan,XGBoost,simple,0.4135526354395658,1.3938735684859846,0.9960543519794348,1.9428835249238527,165,,,,
cs,ws,avalon,DNN,cv,0.5421767498767414,1.3523013501817243,1.0584018580961707,1.8287189417033145,99,0.15504980861624434,0.20741366831281388,0.43971522772556365,1.4815426157662768
cs,ws,avalon,DNN,simple,0.6352130497140724,1.2071026585566198,0.9387423569295142,1.4570968282944594,99,,,,
cs,ws,avalon,LightGBM,cv,0.5713112549318253,1.3085659046837883,1.0568606959309264,1.7123447269009013,99,0.041491159667512885,0.06253657925523937,0.5434083265400858,1.3490325184011422
cs,ws,avalon,LightGBM,simple,0.534641438891438,1.3633846923086403,1.0721004896833426,1.858817819221526,99,,,,
cs,ws,avalon,RandomForest,cv,0.5224172085873933,1.3811755902501501,1.1153664595959598,1.9076460111028506,99,0.041017665484834646,0.05847585332209888,0.5015412635878291,1.4098272919295836
cs,ws,avalon,RandomForest,simple,0.44252139914603583,1.492239941775482,1.1882733369408374,2.226780043830094,99,,,,
cs,ws,avalon,Ridge,cv,-0.4147889019376694,2.3772255086937113,1.7875512160895997,5.651201119184074,99,0.14932986544507854,0.09804506819238934,-1.4003362387637535,3.0948726151594887
cs,ws,avalon,Ridge,simple,-1.940658689113799,3.4272585603900287,2.472380320237785,11.746101239766732,99,,,,
cs,ws,avalon,SVR,cv,0.4776040118074515,1.4445230497143822,1.1242480097873966,2.0866468411561394,99,0.011891921373127301,0.01637541585217889,0.4740855682258128,1.4492869554343917
cs,ws,avalon,SVR,simple,0.5064188568484556,1.4041187518006542,1.0997287429605709,1.971549469158227,99,,,,
cs,ws,avalon,XGBoost,cv,0.5301083221062429,1.370009050857824,1.0970772056913736,1.8769247994323555,99,0.05479934281127128,0.07588011898058379,0.4616001562658513,1.4645185184971738
cs,ws,avalon,XGBoost,simple,0.5064074850781421,1.4041349266730048,1.1423147157526978,1.9715948923030042,99,,,,
cs,ws,maccs,DNN,cv,0.5542392102788742,1.3343676104795452,1.0296765759496977,1.7805369198968912,99,0.21726942721285272,0.29542163846577446,0.48054659747793094,1.409829457186698
cs,ws,maccs,DNN,simple,0.7383532597983986,1.0223090931688885,0.8069001389272286,1.0451158819757953,99,,,,
cs,ws,maccs,LightGBM,cv,0.676434673151247,1.1368562347115225,0.8862263586636556,1.2924420984024605,99,0.02662787399438277,0.04590660756284552,0.6562521676671211,1.1708762658348808
cs,ws,maccs,LightGBM,simple,0.69512305572067,1.103536878140192,0.8598353894002954,1.2177936414154007,99,,,,
cs,ws,maccs,RandomForest,cv,0.6282691993011602,1.218537315367254,0.9403273398238217,1.4848331889424347,99,0.018667762692146254,0.030303215949658478,0.6101643128218465,1.2474905439770294
cs,ws,maccs,RandomForest,simple,0.6426897357690355,1.1946682053547975,0.9239272051007693,1.4272321208856524,99,,,,
cs,ws,maccs,Ridge,cv,0.4021864414555124,1.5452809116507265,1.2632509269140122,2.3878930959121,99,0.09900520086697022,0.11489998315481408,0.2600420970576801,1.7153627246380705
cs,ws,maccs,Ridge,simple,0.3612700615820169,1.597287878795291,1.2887298789675874,2.551328567746361,99,,,,
cs,ws,maccs,SVR,cv,0.5764011068522166,1.3007743602673072,1.0013686101409278,1.6920139363288225,99,0.013675614942904549,0.020715980358144006,0.5696664185515512,1.3109102458504291
cs,ws,maccs,SVR,simple,0.6031500988973908,1.2590346942369621,0.9737628729844235,1.5851683612923606,99,,,,
cs,ws,maccs,XGBoost,cv,0.64367103315844,1.1930265917238474,0.9312901297301956,1.4233124485602195,99,0.03736094403708013,0.058589207218790754,0.5917605243162694,1.2756292281990391
cs,ws,maccs,XGBoost,simple,0.655430802755828,1.1731749605785118,0.9320882445105324,1.3763394881283926,99,,,,
cs,ws,morgan,DNN,cv,0.3728571495482913,1.5827335097723478,1.2124307239898526,2.5050453629562948,99,0.12312302696066534,0.14867426001080075,0.30085739223312097,1.6644925792077843
cs,ws,morgan,DNN,simple,0.5308862440095725,1.3688745324520593,1.0536562361982134,1.8738174855958438,99,,,,
cs,ws,morgan,LightGBM,cv,0.38513499622368075,1.5671640013226114,1.2816588209137858,2.456003007041498,99,0.023250134161718037,0.029009796034825966,0.3500152868741728,1.6110378082558956
cs,ws,morgan,LightGBM,simple,0.47187665631667763,1.4524200706816663,1.155979508612995,2.1095240617189366,99,,,,
cs,ws,morgan,RandomForest,cv,0.5040042904568057,1.4075489899473579,1.1146130555555556,1.9811941591018272,99,0.019319076404948916,0.026828789425310067,0.4761698851976136,1.4462556829415913
cs,ws,morgan,RandomForest,simple,0.5296959146065523,1.3706101235279065,1.1033828203390326,1.878572110717183,99,,,,
cs,ws,morgan,Ridge,cv,0.22079642861628146,1.7642089736469078,1.36930434643755,3.112433302696276,99,0.04110739865363416,0.042204670190580336,0.06458995269052932,1.9325112468476575
cs,ws,morgan,Ridge,simple,-5.533670055757334e-05,1.9986492063909311,1.5637467116681278,3.9945986502070987,99,,,,
cs,ws,morgan,SVR,cv,0.23986978484456345,1.742483031637349,1.3165275371617036,3.036247115544086,99,0.015587346455388324,0.017849298266176355,0.2359278844487303,1.746904106353669
cs,ws,morgan,SVR,simple,0.28041310979012934,1.6953765852939393,1.2913905359188398,2.8743017659629375,99,,,,
cs,ws,morgan,XGBoost,cv,0.572599184201524,1.3065987337575835,1.0330056607286737,1.7072002510569204,99,0.044176273246953716,0.06345803238107742,0.5064399578191865,1.402654006531695
cs,ws,morgan,XGBoost,simple,0.5531535928713478,1.3359914991374227,1.0347163912503408,1.784873285767458,99,,,,
en,de,avalon,DNN,cv,0.8346563370744906,0.9263776175949946,0.6759044685508145,0.858175490380978,225,0.008991630323877746,0.023697019326871425,0.8140826245872337,0.9820370260678597
en,de,avalon,DNN,simple,0.8477618379154042,0.8889064188834278,0.6344985435936186,0.79015462153216,225,,,,
en,de,avalon,LightGBM,cv,0.815904187442392,0.9774987962613281,0.6972177356384419,0.9555038966923455,225,0.0058069533848772335,0.014797967522007075,0.8006065587841142,1.017193926600649
en,de,avalon,LightGBM,simple,0.8214545431561997,0.9626505828655593,0.6830257614771579,0.9266961446914009,225,,,,
en,de,avalon,RandomForest,cv,0.8069101648911877,1.001091979702012,0.7406957858920338,1.0021851518236935,225,0.010116584121683607,0.02553026884806201,0.7951725499173208,1.030754360613668
en,de,avalon,RandomForest,simple,0.8124883245127927,0.9865257677824975,0.7362722597303929,0.9732330904988461,225,,,,
en,de,avalon,Ridge,cv,0.13847585013952335,2.1145989106005434,1.4269339523285722,4.471528552713005,225,0.18435610865925606,0.18380659287419987,-0.35327207074349354,2.643868369085134
en,de,avalon,Ridge,simple,0.09650099782788712,2.1654996347253577,1.4457921930502071,4.689388667995658,225,,,,
en,de,avalon,SVR,cv,0.6299989222865423,1.385784727396262,0.9733750106669437,1.9203993106847324,225,0.006069768582007309,0.011331112243370247,0.6262956642130068,1.3926563696683167
en,de,avalon,SVR,simple,0.6530299628295402,1.341962136853375,0.9366329665962356,1.800862376748076,225,,,,
en,de,avalon,XGBoost,cv,0.8279630117109016,0.9449420851916729,0.6828133162883255,0.8929155443663869,225,0.01744027068878637,0.04438036728610885,0.7963852134429036,1.0270553532787323
en,de,avalon,XGBoost,simple,0.8082002481372685,0.9977420974440836,0.7287024489021302,0.9954892930121193,225,,,,
en,de,maccs,DNN,cv,0.8059291818290175,1.0036317563673292,0.7250512757645714,1.0072767023889702,225,0.020377673265003136,0.050514696636231954,0.7840584035544713,1.0574686031717324
en,de,maccs,DNN,simple,0.8118018327118048,0.9883299837741802,0.7098597197230656,0.9767961568270714,225,,,,
en,de,maccs,LightGBM,cv,0.7844208574247019,1.0577855897477544,0.75782843469123,1.1189103538780047,225,0.00975716859798615,0.023422493999524414,0.7732711532652916,1.084542082789825
en,de,maccs,LightGBM,simple,0.7708301138689271,1.0906189780687803,0.7815101534627149,1.1894497553237906,225,,,,
en,de,maccs,RandomForest,cv,0.7810052454051104,1.0661323770517488,0.78706544193095,1.1366382453980122,225,0.013896742167443056,0.033548155431079106,0.7684766106532015,1.0956913590961654
en,de,maccs,RandomForest,simple,0.7768053386325102,1.0763070311670755,0.782483917584154,1.158436825339684,225,,,,
en,de,maccs,Ridge,cv,0.6687401452674757,1.311229404289146,0.9520073612975264,1.7193225506724685,225,0.010199520034605504,0.01944659267396783,0.6472771696087973,1.3529015709646663
en,de,maccs,Ridge,simple,0.6660263859940638,1.3165894001806109,0.955115346518532,1.7334076486679406,225,,,,
en,de,maccs,SVR,cv,0.6872310776609523,1.2741075025260262,0.9098301827214696,1.6233499279931078,225,0.009591649696777437,0.019193433769052082,0.6817483679142774,1.2850829515602402
en,de,maccs,SVR,simple,0.7050460433860735,1.2372896764855452,0.8756381188424343,1.5308857435377052,225,,,,
en,de,maccs,XGBoost,cv,0.7804494101582111,1.067484506265359,0.7669131237925424,1.1395231711165974,225,0.012483106642087453,0.02886764285261108,0.7568696709325321,1.122975800893351
en,de,maccs,XGBoost,simple,0.7604920056013907,1.114947153799484,0.8027433040262594,1.2431071557655702,225,,,,
en,de,morgan,DNN,cv,0.7151370873616819,1.2159402408629294,0.8894601286021868,1.4785106693497987,225,0.022319241653144837,0.04641595074135157,0.6884199167479406,1.2708363826740534
en,de,morgan,DNN,simple,0.7468843454546139,1.146182515397722,0.8327887884897656,1.3137343586034493,225,,,,
en,de,morgan,LightGBM,cv,0.646175063955136,1.355153510927627,0.9500276368879799,1.8364410381794738,225,0.01114193140446141,0.020651679825548427,0.6287714378089087,1.3879278706592948
en,de,morgan,LightGBM,simple,0.6614295635038843,1.3256192219934027,0.9349863208824841,1.7572663217183944,225,,,,
en,de,morgan,RandomForest,cv,0.6525772620219399,1.3428372978897478,0.9543795662769899,1.8032120086038392,225,0.017198535469338333,0.03256798902122173,0.6349270698183375,1.3761396378414095
en,de,morgan,RandomForest,simple,0.656454475882561,1.3353232891738362,0.9540292756996089,1.7830882866100328,225,,,,
en,de,morgan,Ridge,cv,0.46099968749509945,1.672587260793146,1.242411803172043,2.7975481449675192,225,0.03676757960221637,0.05040190475795124,0.3175013059540527,1.8814358186719093
en,de,morgan,Ridge,simple,0.24378851639642907,1.9811433921494315,1.4422889287282576,3.924929140257356,225,,,,
en,de,morgan,SVR,cv,0.3163978768758632,1.8836316434450668,1.406530366216402,3.548068168187563,225,0.007700345312980448,0.010593116077210113,0.3134614878289034,1.8876431222530612
en,de,morgan,SVR,simple,0.3651266647319017,1.8152557441664148,1.340926604472046,3.295153416729164,225,,,,
en,de,morgan,XGBoost,cv,0.7194408254957703,1.2067200082631513,0.8800314448433452,1.45617317834262,225,0.025494963212389997,0.05098630375827137,0.6801094038595815,1.2875222777473767
en,de,morgan,XGBoost,simple,0.6889262304645778,1.2706500917160675,0.9206144740483496,1.6145516555780508,225,,,,
en,hu,avalon,DNN,cv,0.8353120068882726,0.8650863962193791,0.6551764104012834,0.7483744729238325,258,0.010960060053149517,0.02755742175871893,0.8182301083733021,0.9084264150156371
en,hu,avalon,DNN,simple,0.8348970617043969,0.8661755393978464,0.6489915075389914,0.7502600650511502,258,,,,
en,hu,avalon,LightGBM,cv,0.8230784528914787,0.8966415875914843,0.673918475228464,0.8039661365985773,258,0.0013096014331749647,0.0031814987071467206,0.8071184332214438,0.9362058895834988
en,hu,avalon,LightGBM,simple,0.8296462793972873,0.8798412626840784,0.6643887919810081,0.7741206475215133,258,,,,
en,hu,avalon,RandomForest,cv,0.7878356312806636,0.9818942996137905,0.7320366878374641,0.9641164156140563,258,0.008219034502704621,0.018437309279585826,0.7778438257761574,1.0045801117971132
en,hu,avalon,RandomForest,simple,0.7925520783256392,0.9709191300789543,0.7276269070346106,0.9426839571532732,258,,,,
en,hu,avalon,Ridge,cv,0.2936367406260155,1.7916062340329229,1.2589764983109373,3.2098528978256327,258,0.13808500206974436,0.13702483243828759,-0.11535015545445755,2.2471300795814315
en,hu,avalon,Ridge,simple,0.27684375561546104,1.8127778430863026,1.2732664016335147,3.286163508384628,258,,,,
en,hu,avalon,SVR,cv,0.6861964455174321,1.194146041415767,0.8793432741648103,1.4259847682289464,258,0.0024626765653859516,0.004659805181540899,0.6831366791979898,1.1999446784948684
en,hu,avalon,SVR,simple,0.7077407344055693,1.152424966294869,0.8457599247112353,1.3280833029397299,258,,,,
en,hu,avalon,XGBoost,cv,0.8215518181417648,0.9005017843899611,0.681821046208804,0.8109034636895041,258,0.010645863201083289,0.02499962499983898,0.7913201606470629,0.9734767850039903
en,hu,avalon,XGBoost,simple,0.7950809604532117,0.9649830163379058,0.7219580515835059,0.931192221820603,258,,,,
en,hu,maccs,DNN,cv,0.7771360759706452,1.0063484928326865,0.7028528124004486,1.0127372890266197,258,0.011732480117196211,0.025572906518256854,0.7566781381629163,1.0512127229259545
en,hu,maccs,DNN,simple,0.7734177401141313,1.0147088917023448,0.7026653382921404,1.0296341348998008,258,,,,
en,hu,maccs,LightGBM,cv,0.7817269425944351,0.9959294616477192,0.7226166526787192,0.9918754925779157,258,0.007364288534307227,0.016436645100880415,0.7703582081172555,1.02140446630782
en,hu,maccs,LightGBM,simple,0.7798549050232109,1.000191180570473,0.7207704330156368,1.0003823976909565,258,,,,
en,hu,maccs,RandomForest,cv,0.7494635129541293,1.0669989837680391,0.7547688533695444,1.1384868313620282,258,0.009617885912562298,0.020112562395041098,0.7390052300554727,1.0888557299064834
en,hu,maccs,RandomForest,simple,0.7446960966500996,1.0771030146237166,0.7606759484637632,1.1601509041114983,258,,,,
en,hu,maccs,Ridge,cv,0.7091648238262844,1.1496138316380975,0.8678325873788532,1.3216119618936282,258,0.0038669312060174697,0.007473057547055063,0.6950431724480158,1.1771693433883106
en,hu,maccs,Ridge,simple,0.7087609930536858,1.150411686293574,0.8668531072263835,1.3234470479608247,258,,,,
en,hu,maccs,SVR,cv,0.709433047824447,1.1490835911934372,0.8379634378959828,1.3203930995500062,258,0.008243052014150253,0.01610479321213829,0.7042284464458806,1.1592171765800727
en,hu,maccs,SVR,simple,0.7203639047297433,1.1272626785354283,0.8153693852323057,1.2707211464188684,258,,,,
en,hu,maccs,XGBoost,cv,0.7749069568065929,1.0113687966238503,0.6980909200054557,1.022866842784375,258,0.009459439426228433,0.019988415833857943,0.7492693823039933,1.0672251225788065
en,hu,maccs,XGBoost,simple,0.7375163941064835,1.092143249605492,0.7704346091522611,1.1927768776588437,258,,,,
en,hu,morgan,DNN,cv,0.7865211312303095,0.9849313484262471,0.7538927034733368,0.9700897611127453,258,0.009169593804892172,0.020493280681151235,0.7675624968516985,1.0275317667601827
en,hu,morgan,DNN,simple,0.7894970196215606,0.9780423006349152,0.7466814185147599,0.9565667418312378,258,,,,
en,hu,morgan,LightGBM,cv,0.7240887912797072,1.1197296695687622,0.8516755549102513,1.2537945329125695,258,0.008228954864833979,0.016198084135993867,0.7044259772439717,1.1588286457912411
en,hu,morgan,LightGBM,simple,0.7359730835848419,1.0953492514815264,0.837713049810544,1.19978998272114,258,,,,
en,hu,morgan,RandomForest,cv,0.7230465557556258,1.1218425268802679,0.8376738236524458,1.2585306551171047,258,0.005860256184097479,0.011504959865179356,0.7053802028567032,1.1570123837678683
en,hu,morgan,RandomForest,simple,0.7409776512685331,1.0849185442640172,0.8047587052353334,1.1770482476879545,258,,,,
en,hu,morgan,Ridge,cv,0.45948418050115314,1.567229935869505,1.173945340801576,2.456209671885533,258,0.06659985260622396,0.08363270478543082,0.2915536880424325,1.792295809051706
en,hu,morgan,Ridge,simple,0.182279447534909,1.9276623750377724,1.4121820969606593,3.7158822321362655,258,,,,
en,hu,morgan,SVR,cv,0.41537057118484344,1.6299296139397814,1.2155869114591247,2.6566705463978852,258,0.004369545901601911,0.006083921410396156,0.41235141275582043,1.634121531312766
en,hu,morgan,SVR,simple,0.45876122920605955,1.5682776871664748,1.1652823990891674,2.4594949040642273,258,,,,
en,hu,morgan,XGBoost,cv,0.7540636791938362,1.0571578764018672,0.7990197716324136,1.1175827756385057,258,0.0031088288555218943,0.006242413989255544,0.7175689353903939,1.1328649815345184
en,hu,morgan,XGBoost,simple,0.7453394874629728,1.0757449559887997,0.8228401494816002,1.1572272103353445,258,,,,
en,lo,avalon,DNN,cv,0.6562990532905886,1.0345581182718833,0.7367760813955413,1.0703105000822601,165,0.043229630284227556,0.06205590037006005,0.6183988545154249,1.088339847655946
en,lo,avalon,DNN,simple,0.6208288765499824,1.08663116469197,0.7827515190401169,1.180767288079827,165,,,,
en,lo,avalon,LightGBM,cv,0.6582644315944964,1.031595930966468,0.7235791778408229,1.064190164786574,165,0.015478992408680088,0.022214488484185255,0.622194810467061,1.0844446431330161
en,lo,avalon,LightGBM,simple,0.6430162567909641,1.0543595798420615,0.7482969255423078,1.1116741236047285,165,,,,
en,lo,avalon,RandomForest,cv,0.6302125366091935,1.0731010518950572,0.7739181397453507,1.1515458675782781,165,0.006748230348359396,0.009514262981897819,0.6092936047893911,1.1029952254794069
en,lo,avalon,RandomForest,simple,0.6426403250823902,1.0549145951744952,0.7696666858845694,1.112844803112169,165,,,,
en,lo,avalon,Ridge,cv,0.13267053105853488,1.6434503191575416,1.1786804448561823,2.700928951539025,165,0.0985350073026992,0.07214712806668867,-0.4550262000991399,2.1274057905948256
en,lo,avalon,Ridge,simple,-0.47224948673521583,2.141190138917133,1.480770129613877,4.584695210995971,165,,,,
en,lo,avalon,SVR,cv,0.5141125193960079,1.230077241498904,0.8880179785281643,1.513090020053553,165,0.006298428455635184,0.007928896835058813,0.5091335243268292,1.2363381885020677
en,lo,avalon,SVR,simple,0.5354432386898803,1.2027736952368313,0.8651397204479997,1.4466645619536618,165,,,,
en,lo,avalon,XGBoost,cv,0.654085744776534,1.037883860857603,0.7421058275130971,1.0772029086286845,165,0.03872906849597606,0.05384685774933204,0.5827246773526419,1.1386514546928426
en,lo,avalon,XGBoost,simple,0.5748852210477821,1.1505821455565772,0.8090457191223757,1.323839273673577,165,,,,
en,lo,maccs,DNN,cv,0.6432751662678546,1.0539771629853851,0.7798875379615822,1.110867860094721,165,0.026968994515108247,0.03835271158957109,0.6111721610345043,1.099712732146348
en,lo,maccs,DNN,simple,0.6302263067014993,1.0730810717178383,0.7836493018224759,1.1515029864791044,165,,,,
en,lo,maccs,LightGBM,cv,0.6464223875133844,1.0493174816653115,0.7645971850844425,1.1010671773284313,165,0.016766272591478757,0.024134367640138307,0.6202162579768048,1.0872408015321073
en,lo,maccs,LightGBM,simple,0.6277989278024192,1.0765974299820096,0.7769389554772734,1.1590620262438682,165,,,,
en,lo,maccs,RandomForest,cv,0.6326471051953338,1.0695627324235433,0.7645590149249641,1.143964438589316,165,0.012974187509263421,0.01842540573159636,0.614439568297115,1.0955932535052344
en,lo,maccs,RandomForest,simple,0.645033220112238,1.0513767872175614,0.7653670503925551,1.1053931486999213,165,,,,
en,lo,maccs,Ridge,cv,0.5063808030516334,1.2398254570922815,0.9054773647687191,1.5371671640540847,165,0.050378443178142884,0.05859594505150055,0.43133473883026774,1.3294482863732495
en,lo,maccs,Ridge,simple,0.4943105600518616,1.2548923480229726,0.9087312181890957,1.5747548051266091,165,,,,
